listings.id,listings.host_id,listings.property_type,listings.room_type,listings.accommodates,listings.price,listings.security_deposit,listings.cleaning_fee,listings.guests_included,listings.extra_people,listings.minimum_nights,listings.availability_365,listings.cancellation_policy,listings.neighborhood_id
3161722,567180,P1,R1,6,99,500,30,4,15,3,341,C3,2251
3167271,1029387,P1,R1,5,90,200,50,1,25,2,283,C1,2251
8147755,31002711,P1,R2,2,43,100,10,1,20,2,40,C1,1623
12715332,17552951,P1,R1,5,45,90,15,1,10,1,365,C3,2259
14028895,17552951,P1,R1,2,21,97,15,1,0,1,365,C1,2258
5635966,10581143,P1,R1,4,75,150,20,2,10,3,286,C1,2258
13001602,17552951,P1,R1,2,19,90,10,1,0,1,364,C1,1366
15864386,14232250,P1,R1,2,23,118,18,1,0,2,342,C1,1366
9860008,50750841,P1,R1,3,28,150,20,2,10,1,344,C2,1366
2579525,13211592,P3,R1,5,65,100,20,2,10,1,311,C1,1366
13653812,11830528,P1,R1,2,18,84,10,1,12,1,354,C1,1366
3290019,11830528,P1,R1,2,14,87,12,1,15,1,335,C1,1366
1090225,640163,P1,R1,8,120,200,80,4,15,2,358,C1,1290
12381069,66917830,P1,R1,2,24,200,30,1,0,3,108,C3,2264
4279738,21987980,P3,R2,2,50,100,20,1,10,2,354,C2,1382
10458730,1345627,P3,R1,8,150,200,75,4,25,3,339,C3,1382
10491581,1345627,P3,R2,1,33,200,80,1,0,5,309,C2,1382
4659063,24001256,P1,R1,6,180,300,55,1,0,3,365,C1,1540
11737208,17532317,P1,R1,4,75,150,48,3,0,1,269,C2,1473
12256600,17532317,P1,R1,4,75,150,48,1,0,1,280,C2,1473
9789396,16182436,P1,R1,6,120,150,60,3,25,1,97,C1,1337
700059,2041256,P1,R1,4,70,300,50,2,10,3,267,C1,3835
7676674,15614204,P3,R1,4,90,180,50,1,0,2,91,C2,1620
9629640,49804687,P1,R1,2,74,150,20,2,30,1,91,C3,1620
10891119,56440053,P1,R2,2,90,250,25,1,0,1,253,C1,1620
11335126,22118096,P3,R1,4,154,200,50,1,0,2,101,C1,1620
15609977,2822087,P6,R1,2,75,400,12,2,0,2,27,C3,1639
13123584,18760819,P1,R1,4,154,200,10,2,20,1,312,C2,2304
13890217,18760819,P1,R1,4,130,200,15,1,20,1,327,C2,1662
10930418,56667494,P3,R1,6,200,100,60,1,0,1,365,C2,1384
2476940,12668275,P3,R1,8,159,100,60,1,0,2,8,C1,1384
2069270,10581143,P1,R1,6,115,150,30,2,15,3,304,C1,4907
18037665,104990730,P1,R1,4,59,150,25,2,10,1,179,C1,4907
11899423,10581143,P1,R1,3,60,100,20,2,10,3,298,C1,7210
6916599,1015890,P1,R1,2,41,200,50,1,0,1,71,C1,1492
17316106,9466729,P1,R1,6,100,100,50,3,20,2,294,C2,1492
1288165,860071,P1,R2,1,21,75,15,1,0,1,251,C3,1492
13692896,48341644,P1,R1,5,104,150,60,4,0,4,6,C3,1492
3911744,759411,P1,R1,6,60,300,35,1,10,2,351,C1,2329
3051048,15533205,P1,R2,1,30,90,25,1,0,1,97,C2,2329
4299561,21811351,P5,R1,2,45,100,20,1,0,3,196,C2,2329
798681,1228784,P1,R1,10,75,200,70,2,10,1,340,C3,6704
2068454,6099660,P1,R1,2,181,200,42,2,13,3,154,C2,1314
17565485,118941020,P1,R2,1,25,100,15,1,0,3,83,C1,1314
17563055,118941020,P1,R2,2,35,100,20,1,10,3,77,C1,1314
7963020,73163,P1,R1,6,290,300,80,6,35,5,295,C1,1314
3638744,837429,P1,R1,6,150,500,200,2,30,5,330,C1,726
4279919,22220850,P1,R1,4,77,200,30,2,10,2,16,C2,726
16731113,21720632,P1,R1,2,80,200,50,1,0,10,78,C3,726
6975423,36549783,P1,R2,2,39,200,25,1,25,2,363,C1,726
14820957,36549783,P1,R2,1,52,250,15,1,0,2,344,C1,726
16353883,459291,P1,R1,6,125,200,50,1,0,3,236,C2,726
4419090,459291,P1,R1,6,120,150,50,1,0,3,245,C2,726
6419072,7430573,P1,R1,2,44,100,30,2,50,7,0,C2,726
362318,1831052,P1,R1,2,523,662,199,1,0,2,0,C3,18
1959575,10126450,P1,R1,2,510,900,100,2,0,3,342,C1,18
1340127,6042948,P1,R1,6,854,744,439,4,149,6,171,C1,18
2167439,11059367,P1,R1,4,803,700,300,1,0,3,332,C2,18
1123196,6161845,P1,R2,1,285,0,0,1,100,4,30,C2,18
569909,2804772,P1,R1,2,550,0,0,2,0,4,211,C3,18
813233,4214830,P1,R2,2,556,600,100,1,90,2,252,C2,18
287737,1494596,P1,R1,2,556,647,223,2,223,2,5,C2,18
13299849,25589482,P1,R1,6,82,100,20,1,0,1,0,C2,31
14010052,456864,P3,R2,2,65,100,20,1,0,2,18,C2,31
16312016,51617159,P6,R1,8,90,250,100,4,10,2,215,C1,31
4403891,6340184,P1,R1,10,95,400,85,2,25,1,346,C1,34
1157026,6340184,P1,R1,10,95,250,80,2,25,1,350,C1,34
6824295,6340184,P1,R1,8,90,500,80,2,25,1,346,C1,34
6732036,34217631,P1,R1,6,160,100,75,2,35,2,259,C1,34
1623463,8463536,P1,R1,3,94,500,40,2,25,2,39,C2,34
8743842,889147,P1,R1,5,89,500,19,4,19,3,69,C1,34
732569,3814224,P1,R1,8,119,95,40,2,10,2,297,C2,34
15834879,2529575,P1,R1,2,90,150,30,1,5,2,52,C1,34
14632930,90842795,P1,R1,4,100,150,35,4,99,2,19,C2,34
628299,3120791,P1,R1,3,84,100,50,2,10,2,320,C1,34
18396312,118852631,P1,R1,7,111,200,100,1,50,1,73,C3,34
14085322,24462349,P1,R1,2,70,100,5,2,25,1,31,C1,34
16663655,109697044,P3,R1,7,129,149,59,4,25,3,306,C1,56
13615051,75023001,P1,R1,4,90,400,30,1,15,1,54,C2,56
6004411,31162816,P1,R2,1,36,100,23,1,25,1,339,C1,56
4132033,14245180,P1,R2,1,371,665,125,1,0,1,85,C1,54
1865530,4023263,P1,R1,4,36,100,25,1,15,2,286,C3,1225
11165066,5118647,P1,R2,2,51,500,20,1,25,2,353,C1,1225
6454642,32743922,P1,R1,4,110,250,50,4,30,7,22,C3,1225
11810798,6880089,P1,R1,4,70,100,25,2,15,2,121,C2,1242
18385814,108955684,P1,R2,2,25,300,5,1,10,2,64,C2,1242
6920313,31789406,P1,R1,3,89,200,20,2,15,3,0,C2,1242
13773939,80158312,P1,R1,5,60,200,60,4,15,3,308,C1,1419
13757332,80158312,P1,R1,4,60,200,50,4,15,3,302,C1,1419
11011614,18719829,P1,R2,1,24,100,15,1,10,2,34,C2,1419
17886610,18666379,P1,R1,3,70,300,25,2,20,5,127,C3,1419
3144994,8581340,P1,R1,4,32,200,10,1,29,1,205,C3,1419
9608811,38830862,P1,R2,2,35,100,15,1,0,2,273,C1,1419
13903254,82427093,P1,R1,3,60,300,30,1,10,7,14,C2,1419
3152009,15997566,P1,R1,4,50,250,25,2,20,60,249,C1,1419
10329793,47519752,P1,R1,4,115,300,40,1,0,3,96,C1,1419
17820106,96264564,P1,R1,2,74,900,60,1,0,3,1,C1,1419
2043972,9240316,P1,R1,4,85,450,75,2,20,7,363,C3,1419
15000313,50654245,P1,R1,4,61,150,35,1,25,3,363,C1,1419
8620446,45345963,P1,R1,2,38,300,15,1,20,6,33,C2,1419
2045760,10481355,P1,R1,8,75,300,40,3,20,5,160,C1,1419
11920278,63609433,P1,R2,3,21,150,15,1,10,3,19,C1,1419
491528,2150114,P1,R1,6,35,500,40,3,5,14,337,C1,1249
72079,261488,P1,R1,2,85,200,60,2,20,3,320,C2,1249
17151097,34708804,P1,R1,2,91,200,40,2,35,2,311,C3,1249
17503455,596097,P1,R1,5,239,500,120,1,0,2,272,C1,1249
7940082,3988787,P1,R1,2,72,200,85,2,50,7,312,C1,1249
4091498,13657888,P1,R1,5,59,150,40,1,13,2,127,C1,1249
13365297,75861148,P1,R2,1,25,100,15,1,0,2,29,C1,1249
7642088,2342312,P1,R1,4,72,450,45,2,15,3,127,C1,1249
857451,4484943,P1,R1,4,60,150,35,2,25,6,93,C2,1249
2549564,12301968,P1,R1,4,104,300,50,1,15,3,246,C2,1249
4170535,20713949,P1,R1,2,54,500,30,1,0,3,188,C2,1249
1458754,5412567,P1,R1,5,145,250,80,1,0,4,252,C1,1249
8717603,232085,P8,R1,2,70,100,50,1,0,3,39,C1,1249
6011824,31208043,P1,R2,1,65,90,5,1,30,2,353,C2,1249
6282727,9486654,P1,R1,2,70,150,30,3,0,3,340,C2,1249
1360699,5672846,P3,R2,4,63,100,20,2,10,2,139,C2,1683
12140680,15823161,P1,R1,4,44,95,6,1,5,2,0,C1,1683
4595671,23821915,P1,R2,3,49,250,25,2,11,1,365,C2,1683
387293,1937853,P1,R1,2,59,100,15,2,0,2,79,C1,1683
9246109,16741012,P1,R2,2,403,799,40,1,50,3,158,C2,638
16905705,111087164,P1,R2,2,40,100,55,1,0,3,179,C1,688
16921827,111087164,P1,R1,4,60,100,55,2,12,3,345,C1,688
16377083,60572102,P3,R2,1,47,150,17,1,0,3,179,C3,688
16239106,60572102,P3,R1,5,197,350,37,1,20,3,364,C1,688
16924646,2213185,P1,R1,4,60,100,55,2,11,3,171,C1,688
16923757,2213185,P1,R1,2,55,100,55,2,10,3,157,C1,688
14688562,28619960,P3,R1,6,225,350,30,1,0,2,364,C1,688
1058485,5827642,P1,R1,8,136,350,85,4,5,2,358,C1,688
16235429,106115893,P17,R1,5,100,300,40,1,0,4,75,C3,688
13519363,10039357,P3,R2,5,25,200,35,1,31,1,364,C2,2410
2881359,9871514,P3,R1,5,170,100,50,1,0,1,364,C2,2435
1991300,1460380,P1,R1,4,130,300,49,1,20,3,80,C1,2435
6129537,19504588,P1,R2,5,48,80,8,1,18,1,358,C1,223
7458778,22794075,P1,R1,4,80,200,10,1,0,2,337,C3,226
7154381,33428205,P1,R1,7,120,450,50,4,10,3,31,C1,226
12600237,59022141,P1,R1,4,125,100,30,4,30,5,10,C1,2449
7069773,36737522,P3,R1,5,185,100,50,1,0,3,56,C1,340
12542670,29746645,P1,R1,2,157,199,50,2,20,2,326,C1,2593
14179652,85888462,P1,R1,4,195,100,30,4,20,2,95,C1,400
3543413,17391091,P3,R1,5,200,100,35,1,0,2,0,C2,319
3584891,17391091,P3,R1,7,200,200,40,1,0,4,358,C2,319
12924980,31745825,P3,R1,4,120,300,50,1,0,4,83,C3,319
1289697,2061662,P3,R1,6,130,500,20,2,20,5,317,C1,319
3810191,7879432,P3,R1,4,115,100,50,2,10,2,47,C2,269
1891877,7879432,P3,R2,2,50,100,50,2,20,3,80,C2,269
4162458,21601981,P3,R1,6,159,350,100,4,25,3,146,C1,269
11127739,47832519,P1,R1,6,125,250,65,2,15,1,337,C3,269
7882412,5811115,P1,R1,3,125,300,75,0,0,1,250,C3,269
2361919,5811115,P1,R2,2,70,300,50,7,0,1,271,C1,269
5531293,5811115,P1,R1,2,115,300,50,1,0,2,322,C1,269
1905596,5811115,P1,R1,4,125,300,50,1,0,1,285,C1,269
4471201,5811115,P3,R1,8,150,500,120,0,0,1,293,C1,269
12467040,38514973,P3,R1,6,250,250,150,1,0,1,1,C2,269
6921688,36277101,P1,R1,4,150,500,50,1,0,1,283,C3,269
1699596,6735482,P3,R1,7,95,150,100,2,40,2,137,C2,269
1560847,6735482,P3,R1,10,200,150,100,4,45,2,9,C1,269
9492971,49201985,P2,R1,4,75,200,35,1,0,2,63,C3,269
10862257,56268438,P1,R1,4,55,95,30,1,0,1,202,C3,269
11789033,62783483,P3,R1,6,199,500,100,1,0,1,31,C3,269
6423090,4967121,P1,R1,2,100,600,35,2,15,1,30,C1,269
12948255,15977380,P3,R1,5,117,300,100,1,0,2,0,C3,271
12476899,67536087,P3,R1,7,475,500,120,1,0,3,350,C1,271
8732738,24861258,P3,R1,4,125,300,50,2,15,2,323,C3,271
6464050,12706853,P3,R1,5,230,500,100,1,25,2,47,C2,271
8953415,20710900,P1,R1,8,389,199,99,2,39,2,340,C1,275
7651524,20710900,P1,R1,5,289,99,99,2,39,1,295,C1,275
12224465,9877171,P1,R1,4,179,200,75,4,40,1,315,C3,275
7053296,36991862,P1,R1,2,88,200,45,2,20,1,139,C2,275
9016184,27806603,P8,R1,4,199,250,99,2,25,2,8,C1,275
12199671,59487550,P1,R1,4,150,300,50,2,15,1,63,C2,275
6689346,3876332,P1,R1,4,94,200,50,2,50,1,232,C3,275
12826244,8800020,P1,R1,3,100,200,50,1,0,1,3,C1,275
8995074,46984692,P8,R1,4,99,499,75,1,0,1,246,C1,276
8654128,10455352,P1,R1,6,225,400,80,1,0,3,276,C1,276
10272053,52820742,P1,R1,4,149,225,100,1,0,3,312,C2,276
5786495,10859110,P1,R1,4,169,200,75,1,0,1,311,C1,276
12148415,7333872,P1,R1,2,95,150,85,2,50,2,143,C1,276
5337396,25468406,P8,R1,4,230,250,100,1,0,7,220,C1,276
7130898,9566782,P1,R1,3,160,100,30,2,30,1,326,C1,276
5010213,4252297,P1,R1,4,140,225,100,1,0,3,270,C2,276
4377482,3344656,P1,R1,5,215,100,50,1,0,4,214,C2,276
11148272,959656,P3,R1,5,99,150,25,4,0,3,0,C1,285
10632298,54885026,P6,R1,2,99,250,75,1,0,1,349,C1,285
8652674,21504091,P3,R1,8,150,100,50,1,0,1,208,C3,285
7039129,36909987,P6,R1,4,100,100,30,1,0,1,260,C3,286
8500786,44762212,P3,R2,2,80,500,30,1,0,2,365,C3,286
4145663,13995192,P1,R1,2,150,250,40,1,0,2,293,C2,286
2267500,7961148,P3,R1,3,100,250,40,2,10,2,286,C1,286
1127235,6171072,P3,R1,6,224,300,100,1,0,3,307,C1,286
11042635,16725984,P3,R1,8,210,500,149,2,49,3,276,C1,286
6471872,7477197,P3,R1,7,375,300,150,1,0,2,18,C2,286
9486988,24322688,P3,R1,5,210,400,150,1,0,2,348,C2,286
7181062,269598,P3,R2,2,95,95,20,1,25,2,358,C1,286
8090960,37618611,P1,R1,3,115,250,58,2,10,2,172,C2,286
2214963,5146416,P3,R1,5,199,500,99,5,20,3,312,C2,286
6171449,31999376,P3,R1,5,185,200,70,5,0,2,177,C2,286
9073737,134798,P3,R1,6,150,500,150,1,0,2,7,C2,286
9314736,48347808,P3,R1,5,170,200,75,1,0,2,32,C3,286
6854933,2322837,P6,R1,6,299,300,100,1,0,1,358,C1,337
7133070,3535803,P6,R1,6,225,400,100,1,0,3,296,C1,337
11048283,16725984,P3,R1,6,199,499,149,2,49,3,334,C1,337
4531170,6498942,P1,R2,2,75,500,40,1,0,1,66,C3,337
7579634,25643027,P1,R1,4,99,180,35,0,0,1,40,C2,337
8739814,43823088,P3,R1,6,145,950,60,2,20,1,329,C2,337
5863682,22509761,P3,R1,8,250,300,100,1,0,3,40,C2,337
9901795,50911573,P8,R1,4,165,200,75,2,0,2,76,C1,338
6348838,31534039,P1,R1,3,89,100,40,3,25,2,52,C2,338
4386956,22774713,P1,R1,5,150,200,50,2,25,1,331,C3,338
2022335,845276,P1,R1,4,81,100,40,2,25,1,73,C1,338
9012104,44607219,P1,R1,3,115,100,25,1,0,2,210,C2,338
3585931,5102982,P1,R1,3,94,200,10,2,10,1,238,C2,338
7144284,37413372,P8,R1,2,89,500,50,1,0,2,292,C3,338
9511725,29866247,P1,R2,2,45,300,40,1,0,2,0,C3,338
1433264,7005685,P1,R1,2,85,200,50,2,0,3,283,C2,338
1736754,5960839,P1,R1,2,135,150,100,2,0,3,345,C1,338
12360525,13044760,P1,R1,3,95,200,75,2,25,3,309,C1,2485
2660397,3158051,P3,R1,4,85,250,50,2,20,3,154,C2,2492
12756222,31871797,P1,R1,4,69,200,70,1,0,1,346,C1,290
5959721,9997429,P3,R1,16,677,500,200,1,0,3,78,C1,290
11323630,6201646,P1,R1,4,50,95,70,1,0,1,348,C1,290
11318245,30850929,P1,R1,4,50,100,70,1,0,1,351,C1,290
12206708,46017223,P3,R1,2,159,500,125,2,25,2,221,C1,290
183518,879998,P3,R1,2,80,100,100,2,0,4,247,C1,290
7601122,25688,P3,R1,2,110,250,45,2,50,1,336,C2,290
5586486,28965518,P3,R1,6,249,249,100,1,0,2,276,C3,290
4545539,23466084,P1,R1,2,95,150,65,1,0,2,134,C2,290
254702,625,P1,R2,2,75,250,50,2,25,2,300,C2,290
9489556,41937748,P3,R1,4,79,100,60,1,0,1,104,C1,290
8594149,45228136,P3,R2,1,75,300,15,1,0,2,90,C1,290
2576014,7483767,P1,R1,4,120,300,50,0,0,2,185,C1,3934
13050932,7475273,P1,R1,4,43,100,20,0,10,3,361,C3,3583
7017779,15094037,P1,R1,2,100,400,20,1,0,7,0,C1,4425
6104352,31673899,P1,R1,3,100,150,35,1,0,4,0,C2,4425
2538278,12642992,P1,R1,4,75,200,30,2,15,2,350,C3,1170
12079987,26614225,P1,R1,2,49,0,20,1,0,6,176,C1,2385
5896049,18030063,P1,R1,2,50,500,25,1,75,29,310,C2,2385
4826532,19769584,P1,R1,3,45,200,15,2,15,1,188,C3,2385
14532399,36013622,P3,R2,1,45,500,30,1,0,3,256,C3,2382
10508991,43877713,P1,R2,1,34,400,12,1,0,2,356,C1,2382
482907,2390549,P1,R1,4,55,300,40,2,20,3,300,C2,2553
1304011,7089260,P1,R1,3,60,150,25,2,15,3,364,C2,2553
4251178,21883994,P3,R2,3,150,200,30,3,50,2,362,C2,1387
8106607,33456101,P3,R1,4,90,200,100,1,0,3,25,C1,1387
8341678,33456101,P3,R1,4,90,200,75,1,0,30,81,C1,1387
73005,128514,P3,R1,7,230,750,100,4,50,2,154,C1,1387
16451952,27952946,P1,R1,2,60,100,35,1,0,2,320,C1,1238
10247010,52668802,P1,R1,5,64,163,39,3,10,1,133,C3,1238
1088792,5982824,P1,R2,2,30,100,20,1,10,2,310,C2,2558
728115,3775589,P1,R1,3,35,800,60,1,0,93,281,C2,2558
704340,2297456,P1,R1,4,50,500,50,2,15,14,234,C2,2558
11627489,61506911,P1,R1,6,125,200,45,4,39,1,82,C1,2558
220445,1142834,P1,R1,2,60,200,55,2,0,7,307,C1,2558
1765099,9276601,P1,R1,2,50,620,20,1,10,1,172,C1,2558
886848,4701967,P1,R1,6,67,100,30,2,7,6,251,C2,2558
1574592,3474208,P1,R1,4,65,100,35,1,0,3,239,C2,2558
17163541,46218386,P1,R1,3,69,150,30,1,0,1,340,C3,2324
13150410,9747190,P1,R2,1,45,90,5,1,0,1,144,C2,2324
2342539,2509252,P1,R1,3,75,250,65,2,15,2,115,C1,2326
3240744,15705357,P4,R2,2,45,90,10,1,0,1,304,C1,4295
3216677,16290330,P1,R1,2,60,200,20,1,0,1,1,C2,4295
4864946,11661600,P1,R2,2,45,300,20,1,40,3,231,C1,1504
7671660,5596852,P1,R1,2,65,500,15,1,10,1,328,C3,1504
13731998,15824767,P1,R2,1,30,100,10,1,0,2,228,C3,1504
3905175,20221587,P1,R1,2,41,200,54,1,0,10,196,C2,1504
8779036,46017223,P3,R1,8,175,500,125,2,25,2,150,C1,2484
9080234,932656,P3,R1,6,239,200,125,1,0,2,308,C1,2484
504080,2370964,P3,R1,4,145,100,60,4,0,2,352,C1,2482
5293336,12614696,P3,R1,4,135,500,60,3,0,2,83,C1,2482
1733105,9061797,P1,R2,1,50,300,15,1,0,1,365,C2,2489
8292806,17601254,P3,R1,8,188,400,100,5,35,1,324,C1,2489
9075201,25229782,P8,R2,2,35,100,5,1,5,1,346,C1,2489
3372115,14768635,P1,R1,2,94,200,40,2,40,1,0,C2,2489
4066301,20326136,P7,R1,2,91,125,75,1,0,2,344,C2,288
3053155,13906058,P3,R1,6,225,300,125,4,20,3,184,C1,288
9797489,316712,P3,R1,6,95,250,40,2,15,1,46,C2,288
10042709,316712,P3,R1,8,130,500,50,6,20,2,0,C2,288
10493089,54092892,P3,R1,7,250,100,50,1,0,1,42,C1,288
4758581,24554268,P3,R1,8,350,250,150,1,0,3,249,C1,288
10244515,3750116,P3,R1,4,250,500,150,4,0,4,283,C2,288
3803232,19130789,P3,R2,4,75,200,50,2,75,1,61,C1,289
688672,3511277,P3,R2,1,50,100,25,1,0,2,289,C3,289
687904,3511277,P3,R2,2,70,100,25,1,10,2,228,C3,289
9593689,10112143,P3,R1,6,250,500,200,1,0,1,22,C3,2590
6089788,25814072,P3,R1,6,180,300,100,6,40,2,11,C2,2590
776434,3344763,P3,R1,5,225,300,125,2,25,3,281,C2,2590
2915068,12614696,P3,R1,7,213,600,65,4,15,2,35,C1,2590
8634449,45401627,P6,R1,5,120,200,75,1,0,1,299,C3,2590
10161676,52159454,P3,R1,4,90,400,125,1,0,2,294,C2,2592
973103,5197153,P3,R1,4,175,300,80,1,0,7,249,C3,2592
15825280,99260188,P1,R1,4,35,150,50,4,0,3,262,C3,2595
207218,1019125,P1,R1,3,102,100,25,2,20,1,351,C1,2600
4925062,25368785,P3,R2,1,50,150,35,1,0,2,47,C2,2600
1843765,1320126,P3,R1,4,88,150,105,4,75,3,38,C2,2600
624959,2182765,P1,R1,3,48,150,25,2,15,4,263,C1,3581
1096978,5600111,P1,R1,4,80,250,45,2,15,3,358,C1,2633
1017600,5600111,P3,R1,8,315,500,80,6,35,3,314,C1,2633
881826,4665390,P4,R2,3,60,100,40,1,20,1,154,C1,2633
2661950,13604244,P1,R1,2,54,150,20,1,0,3,284,C2,2633
9502507,49247441,P1,R1,2,49,100,10,1,0,2,352,C2,131
5570677,28880388,P1,R1,2,80,600,40,1,0,2,342,C1,131
4830624,3668382,P1,R2,2,45,100,20,1,9,2,365,C2,131
5830214,3668382,P1,R2,2,50,100,15,1,10,1,365,C2,131
17363979,6592332,P1,R1,5,240,450,100,1,0,7,172,C1,131
5983548,15990003,P1,R1,5,120,500,50,2,5,70,265,C1,131
8248420,43498726,P1,R1,4,110,100,20,2,10,2,34,C1,2441
4037564,9595418,P1,R2,4,791,800,150,2,0,1,359,C1,639
11093339,37031267,P1,R1,2,450,800,100,2,60,1,242,C1,639
7182762,15589711,P1,R1,16,830,988,288,5,98,1,278,C1,639
6617061,5735765,P1,R1,3,543,776,233,2,39,2,336,C1,3862
6624630,24020304,P1,R1,2,496,800,120,1,0,10,365,C3,4006
4862460,24020304,P1,R1,2,489,800,100,1,0,10,180,C2,4006
4982313,25669888,P1,R2,4,419,750,100,4,100,1,365,C2,7843
7590232,3454727,P3,R1,3,63,350,25,1,0,3,309,C2,2409
3797493,725838,P3,R2,2,46,80,40,1,7,1,365,C1,2409
12851952,6045516,P1,R1,2,80,200,40,1,0,2,118,C1,2409
6314344,725838,P3,R2,2,43,80,40,1,7,1,365,C3,6810
17733624,70838458,P3,R1,8,349,200,40,1,0,1,359,C2,2724
14106177,84748868,P3,R1,8,120,200,60,4,10,2,185,C2,2724
13418134,69699034,P3,R2,3,60,100,5,1,15,1,179,C3,2724
2772688,1990071,P4,R2,1,44,95,15,1,0,2,62,C3,856
1538125,4227424,P3,R1,5,160,500,125,3,25,2,235,C2,856
11718223,3697954,P3,R2,1,80,500,75,1,0,1,72,C3,856
5345729,26024605,P3,R2,3,84,150,88,3,15,2,333,C2,856
5040923,26024605,P7,R1,4,138,200,83,2,12,1,332,C2,856
5186065,26024605,P3,R1,7,228,165,157,5,15,1,0,C1,856
13140739,3907382,P3,R2,2,58,150,30,1,20,3,22,C3,856
104010,531528,P3,R1,4,199,250,95,4,0,2,269,C1,856
1776027,214752,P3,R1,4,225,500,100,4,25,3,364,C2,856
1789936,1138712,P3,R1,2,90,100,35,2,15,1,308,C2,856
14009865,83755611,P3,R1,5,130,200,65,2,15,1,87,C1,856
9375968,48647028,P1,R1,10,200,500,100,8,15,1,141,C1,856
15124461,2236390,P3,R1,4,159,500,99,4,50,2,296,C1,856
780248,1541925,P12,R1,2,89,300,50,1,0,3,272,C2,856
16847111,4051877,P3,R2,1,50,500,125,1,15,7,364,C3,859
4417365,22928477,P3,R2,1,55,400,60,1,0,1,365,C3,2726
8849009,46337937,P3,R1,5,165,500,150,4,25,3,274,C1,2726
17110109,20063405,P3,R1,7,500,800,350,7,50,1,139,C2,798
2604409,13338713,P3,R2,2,70,300,50,1,0,30,261,C2,798
15768323,219283,P3,R1,9,595,500,175,1,0,4,39,C1,2907
4967968,626182,P1,R1,1,90,750,100,1,0,58,214,C1,2907
422776,626182,P1,R1,2,150,500,75,1,0,58,214,C1,2907
16365098,103477780,P1,R1,2,100,400,60,1,15,1,53,C2,2907
10317135,22904973,P3,R1,2,85,250,40,1,20,3,310,C2,2907
10100828,8206523,P3,R1,6,145,500,85,4,20,1,54,C1,2907
1951345,5461314,P1,R1,6,300,800,150,5,50,3,0,C1,2907
13809471,20870482,P8,R1,6,275,500,100,4,25,5,26,C2,2907
7280679,1541512,P3,R1,8,350,500,125,6,25,1,122,C2,2907
902024,4819292,P2,R1,4,105,500,75,1,15,1,318,C1,2907
16346441,8121497,P1,R1,4,250,150,45,2,10,1,89,C1,2907
9653615,9898058,P3,R1,2,95,180,35,1,0,2,65,C1,2907
438472,2124522,P3,R2,1,75,100,65,1,15,2,200,C1,2907
6749996,11950224,P6,R1,4,169,500,85,3,20,1,161,C1,2907
16424338,1472263,P9,R1,4,150,750,95,1,0,3,111,C2,2907
8602527,6144655,P1,R1,4,180,200,70,2,20,5,0,C1,790
8786403,45332930,P1,R1,2,110,120,20,1,0,3,362,C2,790
13096049,47764863,P8,R2,2,50,100,45,1,10,2,226,C3,918
16276280,47764863,P8,R2,2,50,100,45,1,10,2,331,C3,918
7922641,1213951,P3,R1,6,139,250,50,4,20,1,243,C1,919
7870370,1213951,P3,R2,2,45,100,35,2,20,1,325,C2,919
15479598,63895262,P3,R1,7,95,100,89,3,10,2,300,C1,919
17612832,117738453,P3,R2,2,34,150,25,1,15,2,21,C2,1574
5465249,3541131,P3,R2,2,23,100,20,1,17,2,253,C2,1574
6429056,7274463,P3,R1,6,250,400,20,1,0,3,63,C1,1574
16410250,106699169,P1,R2,1,16,100,10,1,10,2,197,C1,1577
12992894,1414702,P1,R1,3,90,200,40,1,0,30,281,C3,1481
17337145,99038139,P1,R1,8,200,300,115,1,0,3,230,C1,1481
13281277,74624598,P1,R1,5,89,150,60,1,20,2,339,C1,1481
13459638,74624598,P1,R1,9,335,200,80,4,20,2,345,C1,1481
10693638,55247653,P1,R1,2,60,100,10,1,20,2,298,C3,1481
13260422,29056941,P1,R2,2,34,86,15,1,10,1,123,C2,1481
3983600,10547296,P1,R1,4,59,200,45,2,10,2,0,C2,1469
3134505,15884961,P1,R1,6,85,200,60,4,20,3,287,C2,1469
3127809,15884961,P1,R1,6,95,200,60,4,20,3,281,C2,1469
3975079,1163636,P1,R2,2,25,100,12,1,6,3,153,C1,1469
1857488,3156723,P1,R1,7,99,200,60,6,10,5,271,C1,953
772319,4075216,P1,R1,4,90,500,60,2,10,15,278,C1,2755
1082228,5769493,P1,R1,4,80,100,50,3,30,3,127,C3,2755
789101,1384020,P1,R2,1,23,100,22,1,21,3,339,C1,2755
811669,1384020,P1,R2,2,25,100,23,1,21,3,311,C1,2755
1333207,7231693,P1,R2,2,55,150,40,2,50,1,211,C2,2755
1739507,9159333,P1,R1,6,89,150,49,2,10,2,284,C1,2755
1289823,142989,P5,R1,4,39,450,20,3,8,2,335,C2,1079
7250329,37963882,P1,R1,4,60,200,40,2,10,2,253,C1,1532
8918070,1035045,P8,R1,3,25,250,100,1,25,3,360,C1,1532
12202629,3039107,P1,R1,7,78,150,50,4,12,3,301,C3,1532
17435700,54826157,P3,R1,3,75,300,10,1,0,1,25,C2,1532
7640587,7250583,P3,R2,3,46,90,10,2,10,2,252,C1,1532
17233554,104919948,P1,R1,4,200,250,20,2,20,2,113,C2,1532
17411395,8551278,P1,R2,4,15,100,15,1,15,1,281,C3,2781
7892449,8551278,P1,R2,1,10,100,20,1,0,15,280,C2,3059
